price,date,bedrooms,sqft_lot,standard
389000.0,2015-04-14,3,8028,low_standard
389000.0,2014-10-08,3,6591,low_standard
389000.0,2014-08-06,4,9800,low_standard
389000.0,2014-05-29,2,7000,low_standard
389000.0,2014-10-28,4,9147,low_standard
389000.0,2014-10-13,2,3276,low_standard
389000.0,2015-04-22,3,3740,low_standard
389000.0,2015-03-24,3,9220,low_standard
389000.0,2014-07-22,2,4122,low_standard
389000.0,2015-05-11,3,12972,low_standard
389100.0,2014-09-02,2,5400,low_standard
389250.0,2014-06-06,2,4080,low_standard
389500.0,2014-07-16,3,874,low_standard
389500.0,2014-10-29,5,12527,low_standard
389517.0,2014-09-18,4,4725,low_standard
389700.0,2015-01-16,3,3581,low_standard
389800.0,2014-06-23,3,12821,low_standard
389900.0,2014-09-10,4,117176,low_standard
389900.0,2014-12-02,3,59241,low_standard
389950.0,2015-04-17,3,920,low_standard
389950.0,2014-10-14,3,9049,low_standard
389950.0,2015-04-23,3,3996,low_standard
389950.0,2014-09-23,3,6396,low_standard
389950.0,2015-03-17,3,8140,low_standard
389950.0,2014-05-22,4,8060,low_standard
389950.0,2014-07-11,4,5500,low_standard
389950.0,2015-05-06,2,4234,low_standard
389990.0,2014-09-19,4,4330,low_standard
389999.0,2014-05-21,3,1471,low_standard
389999.0,2014-07-23,4,15770,low_standard
390000.0,2014-10-06,2,12960,low_standard
390000.0,2014-12-08,3,13991,low_standard
390000.0,2014-11-24,3,21780,low_standard
390000.0,2015-04-27,3,31497,low_standard
390000.0,2015-03-30,3,7920,low_standard
390000.0,2015-02-13,3,7725,low_standard
390000.0,2014-08-08,4,262018,low_standard
390000.0,2014-08-08,3,40250,low_standard
390000.0,2015-05-12,3,26375,low_standard
390000.0,2014-07-31,3,14141,low_standard
390000.0,2014-08-28,2,8164,low_standard
390000.0,2015-02-09,3,10800,low_standard
390000.0,2014-10-20,3,8076,low_standard
390000.0,2014-08-04,3,15170,low_standard
390000.0,2014-08-11,2,3100,low_standard
390000.0,2014-10-07,3,12443,low_standard
390000.0,2014-10-29,3,13500,low_standard
390000.0,2014-11-25,3,11576,low_standard
390000.0,2014-08-12,4,12848,low_standard
390000.0,2015-04-23,4,3864,low_standard
390000.0,2014-12-23,3,250905,low_standard
390000.0,2015-05-12,3,9857,low_standard
390000.0,2014-12-04,2,934,low_standard
390000.0,2015-04-06,3,7123,low_standard
390000.0,2014-10-13,4,12100,low_standard
390000.0,2014-06-04,3,11108,low_standard
390000.0,2014-06-05,3,868,low_standard
390000.0,2014-09-15,4,4840,low_standard
390000.0,2014-07-08,3,16552,low_standard
390000.0,2014-06-19,3,10240,low_standard
390000.0,2014-09-24,3,8910,low_standard
390000.0,2015-03-16,3,10030,low_standard
390000.0,2015-04-15,4,6250,low_standard
390000.0,2015-04-29,3,8960,low_standard
390000.0,2015-04-30,3,7420,low_standard
390000.0,2014-06-03,3,7236,low_standard
390000.0,2015-03-19,2,8147,low_standard
390000.0,2015-04-22,2,3800,low_standard
390000.0,2014-11-21,4,43560,low_standard
390000.0,2014-07-15,3,12240,low_standard
390000.0,2014-08-18,4,9750,low_standard
390000.0,2015-03-11,3,53250,low_standard
390000.0,2015-04-08,3,3600,low_standard
390000.0,2014-05-19,4,8290,low_standard
390000.0,2014-08-12,4,47250,low_standard
390000.0,2015-04-02,2,1402,low_standard
390000.0,2015-01-06,2,1992,low_standard
390000.0,2014-05-06,3,6500,low_standard
390000.0,2014-09-17,3,16815,low_standard
390000.0,2014-05-15,3,10800,low_standard
390000.0,2015-04-13,3,85226,low_standard
390000.0,2014-11-04,3,8036,low_standard
390000.0,2014-11-06,5,7900,low_standard
390000.0,2015-03-10,3,6991,low_standard
390000.0,2015-03-03,3,4539,low_standard
390000.0,2014-11-04,3,8676,low_standard
390000.0,2014-10-14,3,32112,low_standard
390000.0,2014-07-21,4,4153,low_standard
390000.0,2014-09-26,4,22215,low_standard
390000.0,2015-01-15,2,119790,low_standard
390000.0,2015-05-06,4,7920,low_standard
390000.0,2014-10-28,3,10827,low_standard
390000.0,2014-05-20,4,33132,low_standard
390000.0,2014-08-07,3,10113,low_standard
390000.0,2014-06-09,4,7875,low_standard
390000.0,2014-05-06,5,5000,low_standard
390000.0,2014-11-21,4,46609,low_standard
390000.0,2014-07-14,3,2875,low_standard
390000.0,2014-09-22,3,7700,low_standard
390000.0,2015-01-07,4,9200,low_standard
390000.0,2014-06-04,3,7500,low_standard
390000.0,2015-05-04,3,8410,low_standard
390000.0,2014-09-03,3,6947,low_standard
390000.0,2015-03-04,5,8970,low_standard
390000.0,2015-04-07,3,216332,low_standard
390000.0,2015-03-27,3,98445,low_standard
390000.0,2014-10-03,4,35218,low_standard
390000.0,2015-03-04,4,7560,low_standard
390000.0,2014-10-17,3,8075,low_standard
390000.0,2015-02-23,3,6250,low_standard
390000.0,2014-10-25,3,10292,low_standard
390000.0,2014-11-06,3,2944,low_standard
390000.0,2014-06-20,3,3750,low_standard
390000.0,2014-09-10,2,2723,low_standard
390000.0,2015-04-30,2,11505,low_standard
390000.0,2014-07-23,4,15496,low_standard
390000.0,2014-12-05,3,1608,low_standard
390000.0,2014-12-02,3,5100,low_standard
390000.0,2014-10-26,2,5160,low_standard
390000.0,2014-11-13,3,3621,low_standard
390000.0,2014-12-18,3,10440,low_standard
390000.0,2015-02-22,4,7227,low_standard
390000.0,2014-08-13,3,5737,low_standard
390000.0,2014-07-03,4,76877,low_standard
390000.0,2015-04-26,5,6654,low_standard
390000.0,2014-09-11,2,1800,low_standard
390000.0,2014-06-25,4,8548,low_standard
390000.0,2015-02-23,1,4000,low_standard
390000.0,2014-07-15,1,4920,low_standard
390000.0,2014-08-06,4,77574,low_standard
390000.0,2014-09-24,4,5724,low_standard
390000.0,2014-11-10,3,8820,low_standard
390000.0,2014-10-27,4,8364,low_standard
390000.0,2015-04-22,3,1254,low_standard
390000.0,2015-03-27,2,4725,low_standard
390000.0,2015-05-07,5,9537,low_standard
390000.0,2015-05-11,3,64904,low_standard
390000.0,2015-02-05,3,4755,low_standard
390000.0,2014-06-26,3,913,low_standard
390000.0,2015-02-06,3,14183,low_standard
390500.0,2015-03-25,3,1279,low_standard
390500.0,2014-09-11,2,426450,low_standard
391000.0,2014-06-02,3,1290,low_standard
391000.0,2015-04-07,3,1120,low_standard
391000.0,2015-04-20,3,9000,low_standard
391000.0,2015-02-11,4,3850,low_standard
391000.0,2014-07-23,2,5423,low_standard
391265.0,2014-10-28,3,3900,low_standard
391500.0,2015-04-02,3,6143,low_standard
391500.0,2014-07-07,3,9625,low_standard
391500.0,2014-11-19,3,9132,low_standard
392000.0,2014-11-04,4,41167,low_standard
392000.0,2015-02-23,3,11975,low_standard
392000.0,2015-03-12,4,4028,low_standard
392000.0,2015-03-23,4,4000,low_standard
392000.0,2014-06-10,4,6555,low_standard
392000.0,2014-09-15,4,3797,low_standard
392000.0,2015-02-26,4,7733,low_standard
392000.0,2014-09-02,3,7125,low_standard
392000.0,2014-07-01,5,32481,low_standard
392000.0,2014-08-25,3,6125,low_standard
392000.0,2014-12-03,4,8921,low_standard
392000.0,2014-08-13,2,5000,low_standard
392000.0,2015-01-06,3,9600,low_standard
392000.0,2014-09-25,5,5670,low_standard
392137.0,2015-03-24,3,3696,low_standard
392400.0,2015-04-21,5,27951,low_standard
392440.0,2015-01-21,4,4800,low_standard
392450.0,2014-11-12,4,2681,low_standard
392500.0,2015-03-07,4,19923,low_standard
392500.0,2014-07-17,4,8040,low_standard
392500.0,2014-06-04,4,7303,low_standard
392500.0,2015-04-02,3,6572,low_standard
392500.0,2015-03-09,3,10500,low_standard
392500.0,2015-04-13,3,7650,low_standard
392500.0,2014-09-26,2,4125,low_standard
392500.0,2014-11-19,3,8925,low_standard
392500.0,2014-08-20,3,1289,low_standard
392500.0,2015-04-08,3,8839,low_standard
392800.0,2015-01-28,3,11856,low_standard
392800.0,2014-10-07,2,4275,low_standard
393000.0,2014-08-20,3,10720,low_standard
393000.0,2015-03-23,2,5000,low_standard
393000.0,2014-12-16,2,4200,low_standard
393000.0,2015-02-06,4,11801,low_standard
393000.0,2014-09-23,2,3350,low_standard
393000.0,2015-05-07,4,8091,low_standard
393000.0,2014-09-09,3,10256,low_standard
393000.0,2015-03-23,5,5054,low_standard
393000.0,2014-10-29,5,15246,low_standard
393000.0,2014-07-31,4,5456,low_standard
393500.0,2014-10-13,3,8156,low_standard
393500.0,2015-01-21,3,1441,low_standard
393820.0,2014-08-28,2,8251,low_standard
394000.0,2014-10-18,5,4650,low_standard
394000.0,2014-08-22,3,4400,low_standard
394000.0,2014-07-23,3,3441,low_standard
394000.0,2014-06-27,4,9793,low_standard
394000.0,2015-04-21,2,2731,low_standard
394000.0,2014-10-20,3,4075,low_standard
394000.0,2015-03-12,3,7930,low_standard
394000.0,2015-04-15,3,5349,low_standard
394250.0,2014-11-24,3,10107,low_standard
394475.0,2014-05-14,2,4000,low_standard
394500.0,2014-07-02,4,6042,low_standard
394900.0,2015-02-18,3,13370,low_standard
394950.0,2015-04-27,3,8172,low_standard
394950.0,2014-07-23,3,7700,low_standard
394950.0,2015-02-02,2,1304,low_standard
394950.0,2015-02-27,2,2104,low_standard
394950.0,2014-05-10,3,1250,low_standard
394999.0,2015-02-24,3,7800,low_standard
395000.0,2014-06-24,3,1936,low_standard
395000.0,2014-07-03,5,10453,low_standard
395000.0,2014-10-10,3,217800,low_standard
395000.0,2014-11-26,4,6840,low_standard
395000.0,2015-04-28,1,6380,low_standard
395000.0,2015-04-21,3,3953,low_standard
395000.0,2014-06-02,1,3000,low_standard
395000.0,2014-10-30,3,5320,low_standard
395000.0,2014-09-24,4,8117,low_standard
395000.0,2014-10-17,4,8149,low_standard
395000.0,2015-03-30,6,11200,low_standard
395000.0,2014-07-03,4,35070,low_standard
395000.0,2015-04-06,5,6305,low_standard
395000.0,2015-03-26,1,3000,low_standard
395000.0,2014-09-23,3,3755,low_standard
395000.0,2015-02-04,4,7965,low_standard
395000.0,2014-05-20,3,2940,low_standard
395000.0,2014-10-17,3,4930,low_standard
395000.0,2014-10-22,2,2500,low_standard
395000.0,2015-05-08,2,3975,low_standard
395000.0,2014-07-06,3,7700,low_standard
395000.0,2014-07-09,4,37026,low_standard
395000.0,2015-02-27,2,5100,low_standard
395000.0,2014-07-31,3,14040,low_standard
395000.0,2014-06-25,2,1493,low_standard
395000.0,2014-09-05,3,2506,low_standard
395000.0,2014-11-12,2,3060,low_standard
395000.0,2014-09-09,4,8320,low_standard
395000.0,2014-12-11,2,3121,low_standard
395000.0,2014-10-13,4,8336,low_standard
395000.0,2014-08-22,3,6220,low_standard
395000.0,2014-10-30,3,9672,low_standard
395000.0,2014-10-21,3,1263,low_standard
395000.0,2014-06-19,4,10350,low_standard
395000.0,2015-04-09,3,5000,low_standard
395000.0,2014-10-06,5,9599,low_standard
395000.0,2014-07-24,3,5088,low_standard
395000.0,2014-11-06,3,10229,low_standard
395000.0,2014-09-26,2,1841,low_standard
395000.0,2015-03-12,3,8640,low_standard
395000.0,2015-03-13,3,15200,low_standard
395000.0,2014-09-19,4,7900,low_standard
395000.0,2014-12-23,4,5013,low_standard
395000.0,2014-06-05,4,7931,low_standard
395000.0,2014-10-08,4,7945,low_standard
395000.0,2014-12-19,2,6014,low_standard
395000.0,2014-07-18,3,8085,low_standard
395000.0,2014-05-29,2,1824,low_standard
395000.0,2014-07-09,2,6380,low_standard
395000.0,2015-04-28,2,7808,low_standard
395000.0,2014-08-05,2,6700,low_standard
395000.0,2014-11-03,4,10219,low_standard
395000.0,2014-12-23,4,15354,low_standard
395000.0,2015-04-17,4,10951,low_standard
395000.0,2015-01-08,4,10748,low_standard
395000.0,2015-03-11,3,8938,low_standard
395000.0,2014-05-28,3,3757,low_standard
395000.0,2015-04-06,3,6951,low_standard
395000.0,2014-08-20,2,4018,low_standard
395000.0,2014-06-20,3,4000,low_standard
395000.0,2015-04-06,2,6000,low_standard
395000.0,2014-11-12,3,10125,low_standard
395000.0,2014-11-17,4,7085,low_standard
395000.0,2014-11-21,4,6278,low_standard
395000.0,2014-06-24,4,5120,low_standard
395000.0,2015-04-13,2,1161,low_standard
395000.0,2014-06-05,3,22651,low_standard
395000.0,2015-03-02,2,7457,low_standard
395000.0,2014-09-29,4,11733,low_standard
395000.0,2015-02-04,3,15028,low_standard
395000.0,2015-04-20,5,9600,low_standard
395000.0,2014-05-30,4,5000,low_standard
395300.0,2014-05-15,3,7000,low_standard
395350.0,2015-04-24,2,5754,low_standard
395825.0,2014-08-13,2,1679,low_standard
395900.0,2015-03-20,3,8706,low_standard
395950.0,2014-09-10,5,6031,low_standard
396000.0,2014-07-15,4,12409,low_standard
396000.0,2015-04-07,1,5150,low_standard
396000.0,2015-04-13,2,865,low_standard
396000.0,2015-02-24,3,12616,low_standard
396000.0,2015-02-25,4,4420,low_standard
396000.0,2014-09-15,3,5668,low_standard
396000.0,2015-02-24,3,6160,low_standard
396000.0,2014-11-25,3,9540,low_standard
396000.0,2015-05-08,3,9766,low_standard
396000.0,2014-11-17,3,8280,low_standard
396000.0,2014-09-11,5,12253,low_standard
396400.0,2014-07-30,4,215186,low_standard
396450.0,2014-05-21,3,12446,low_standard
396480.0,2015-02-17,3,10800,low_standard
396500.0,2014-11-12,3,5110,low_standard
396500.0,2014-06-24,3,18980,low_standard
396500.0,2014-08-12,3,1488,low_standard
396500.0,2014-06-23,3,7149,low_standard
396675.0,2014-05-20,2,6375,low_standard
396800.0,2014-07-14,4,6018,low_standard
396900.0,2014-12-19,3,3120,low_standard
397000.0,2014-12-31,3,9165,low_standard
397000.0,2014-07-14,2,4104,low_standard
397000.0,2014-10-14,3,6380,low_standard
397000.0,2014-06-29,3,1275,low_standard
397000.0,2014-09-30,4,6000,low_standard
397000.0,2014-11-19,3,11730,low_standard
397000.0,2014-08-20,4,6590,low_standard
397000.0,2015-03-17,4,9542,low_standard
397000.0,2014-05-06,4,7680,low_standard
397000.0,2014-06-20,4,11717,low_standard
397000.0,2014-10-24,3,5100,low_standard
397000.0,2014-06-27,5,6757,low_standard
397000.0,2015-02-24,2,12350,low_standard
397000.0,2014-08-20,4,8584,low_standard
397000.0,2014-11-04,3,134489,low_standard
397000.0,2014-11-17,2,7664,low_standard
397380.0,2014-10-28,2,5072,low_standard
397450.0,2014-08-25,4,9451,low_standard
397500.0,2015-02-02,3,13737,low_standard
397500.0,2014-06-14,3,6710,low_standard
397500.0,2015-04-10,3,44093,low_standard
397500.0,2014-07-11,3,1256,low_standard
397500.0,2014-10-06,3,980,low_standard
397500.0,2015-03-06,4,9952,low_standard
397500.0,2014-08-08,3,1383,low_standard
397500.0,2014-09-09,3,8480,low_standard
397500.0,2014-08-08,3,10480,low_standard
397500.0,2014-06-30,4,7859,low_standard
397500.0,2014-08-07,4,4760,low_standard
397500.0,2014-10-28,3,5100,low_standard
397500.0,2014-08-20,3,8225,low_standard
397900.0,2015-03-24,3,35245,low_standard
397950.0,2014-11-13,4,7620,low_standard
397950.0,2015-03-24,4,8116,low_standard
397990.0,2014-06-12,3,11862,low_standard
398000.0,2014-10-23,5,5700,low_standard
398000.0,2014-07-24,4,14724,low_standard
398000.0,2014-11-04,3,27468,low_standard
398000.0,2015-04-28,4,6240,low_standard
398000.0,2014-06-09,3,1715,low_standard
398000.0,2014-11-20,3,6550,low_standard
398000.0,2015-01-28,4,5510,low_standard
398000.0,2014-05-22,2,10945,low_standard
398000.0,2014-10-22,3,16001,low_standard
398000.0,2014-11-05,3,2996,low_standard
398000.0,2014-09-24,2,3865,low_standard
398000.0,2014-09-22,4,6458,low_standard
398096.0,2015-04-23,3,5321,low_standard
398500.0,2014-12-09,4,6666,low_standard
398500.0,2015-02-17,3,1971,low_standard
398500.0,2014-11-03,2,1311,low_standard
398500.0,2015-03-13,3,15960,low_standard
398500.0,2015-01-27,4,6064,low_standard
398651.0,2014-10-16,4,4120,low_standard
398750.0,2014-05-05,3,4000,low_standard
398950.0,2014-08-11,4,10297,low_standard
399000.0,2014-09-25,3,9403,low_standard
399000.0,2014-10-03,3,12473,low_standard
399000.0,2014-10-29,3,1478,low_standard
399000.0,2014-10-28,5,7030,low_standard
399000.0,2014-11-24,4,4687,low_standard
399000.0,2014-11-18,3,1250,low_standard
399000.0,2014-11-12,3,4250,low_standard
399000.0,2014-11-11,3,8148,low_standard
399000.0,2014-11-01,3,3690,low_standard
399000.0,2014-08-08,3,16300,low_standard
399000.0,2014-12-02,3,8290,low_standard
399000.0,2015-04-29,3,7191,low_standard
399000.0,2015-04-13,4,6388,low_standard
399000.0,2015-05-08,3,73616,low_standard
399000.0,2015-02-23,3,11440,low_standard
399000.0,2014-11-25,2,3400,low_standard
399000.0,2014-08-26,3,10479,low_standard
399000.0,2015-04-27,2,1155,low_standard
399000.0,2015-02-23,4,4334,low_standard
399000.0,2014-12-26,3,10000,low_standard
399000.0,2014-06-26,4,5000,low_standard
399000.0,2014-09-25,2,8661,low_standard
399000.0,2014-10-07,3,3300,low_standard
399000.0,2015-03-18,4,7355,low_standard
399000.0,2014-05-30,2,4800,low_standard
399000.0,2014-08-19,3,31550,low_standard
399000.0,2014-08-28,3,1884,low_standard
399000.0,2014-11-12,2,4000,low_standard
399000.0,2014-05-27,4,9292,low_standard
399440.0,2014-07-16,4,4396,low_standard
399500.0,2014-07-08,4,4840,low_standard
399500.0,2015-01-28,4,7492,low_standard
399500.0,2015-03-12,4,6617,low_standard
399500.0,2014-10-14,2,1722,low_standard
399500.0,2014-05-23,3,12676,low_standard
399500.0,2015-02-25,3,7700,low_standard
399700.0,2014-07-17,4,4800,low_standard
399888.0,2014-06-19,4,8255,low_standard
399888.0,2014-12-12,4,30200,low_standard
399895.0,2014-07-01,4,4500,low_standard
399900.0,2015-05-05,3,1664,low_standard
399900.0,2015-03-11,3,12750,low_standard
399900.0,2014-07-28,4,8127,low_standard
399900.0,2014-07-03,2,1005,low_standard
399950.0,2015-04-23,2,2856,low_standard
399950.0,2015-03-27,4,41689,low_standard
399950.0,2015-05-11,3,7300,low_standard
399950.0,2014-07-15,3,87120,low_standard
399950.0,2014-08-22,4,7545,low_standard
399950.0,2014-08-05,3,1041,low_standard
399950.0,2014-12-29,3,9600,low_standard
399950.0,2014-06-27,3,10431,low_standard
399950.0,2014-06-23,3,5223,low_standard
399950.0,2015-03-17,4,5100,low_standard
399950.0,2014-10-20,2,1184,low_standard
399950.0,2014-11-28,3,922,low_standard
399950.0,2014-12-03,4,64694,low_standard
399950.0,2014-11-03,3,4400,low_standard
399950.0,2015-02-02,4,4400,low_standard
399950.0,2014-06-04,3,5244,low_standard
399950.0,2014-08-18,3,18050,low_standard
399950.0,2015-03-14,3,11997,low_standard
399950.0,2015-04-14,4,5868,low_standard
399950.0,2014-10-08,3,8910,low_standard
399950.0,2014-07-22,4,6125,low_standard
399950.0,2014-12-08,3,4488,low_standard
399950.0,2014-05-27,3,1051,low_standard
399950.0,2014-06-10,2,1157,low_standard
399950.0,2014-12-11,3,2875,low_standard
399950.0,2015-02-04,4,31465,low_standard
399950.0,2014-08-26,3,7930,low_standard
399950.0,2015-03-10,3,30605,low_standard
399950.0,2014-10-23,3,15001,low_standard
399950.0,2014-06-11,2,1131,low_standard
399950.0,2014-11-11,3,5002,low_standard
399950.0,2014-09-09,5,6420,low_standard
399950.0,2015-03-12,3,1320,low_standard
399950.0,2014-07-09,5,5400,low_standard
399950.0,2014-10-08,3,9396,low_standard
399963.0,2014-08-20,4,4050,low_standard
399990.0,2014-12-10,5,4000,low_standard
399995.0,2015-03-30,3,1069,low_standard
400000.0,2015-01-14,2,4560,low_standard
400000.0,2014-06-16,4,5340,low_standard
400000.0,2015-04-09,4,3060,low_standard
400000.0,2015-04-02,3,7157,low_standard
400000.0,2014-06-10,4,7563,low_standard
400000.0,2015-03-04,3,3868,low_standard
400000.0,2014-06-23,4,20283,low_standard
400000.0,2014-12-11,3,6183,low_standard
400000.0,2014-08-12,4,9750,low_standard
400000.0,2014-08-01,4,9681,low_standard
400000.0,2014-06-03,3,4800,low_standard
400000.0,2014-05-29,5,9747,low_standard
400000.0,2014-06-12,3,8219,low_standard
400000.0,2014-10-06,4,5012,low_standard
400000.0,2015-02-17,4,8941,low_standard
400000.0,2015-03-11,2,1811,low_standard
400000.0,2014-05-15,3,10304,low_standard
400000.0,2014-05-05,2,9519,low_standard
400000.0,2015-01-22,2,5120,low_standard
400000.0,2014-09-16,4,5397,low_standard
400000.0,2014-11-24,3,7642,low_standard
400000.0,2014-11-17,4,7035,low_standard
400000.0,2014-06-20,4,7927,low_standard
400000.0,2015-02-23,4,5813,low_standard
400000.0,2014-05-16,3,83199,low_standard
400000.0,2014-11-13,2,1240,low_standard
400000.0,2015-01-16,3,2388,low_standard
400000.0,2014-06-04,3,10731,low_standard
400000.0,2014-08-04,3,12944,low_standard
400000.0,2014-08-11,3,4788,low_standard
400000.0,2014-08-01,3,3742,low_standard
400000.0,2014-07-10,4,13680,low_standard
400000.0,2014-10-07,5,10488,low_standard
400000.0,2014-09-17,2,224769,low_standard
400000.0,2015-04-27,2,4000,low_standard
400000.0,2014-08-26,3,9143,low_standard
400000.0,2014-08-11,3,43000,low_standard
400000.0,2014-06-09,2,5100,low_standard
400000.0,2015-01-05,3,6000,low_standard
400000.0,2014-05-22,3,6250,low_standard
400000.0,2015-04-17,3,4408,low_standard
400000.0,2014-10-17,4,4000,low_standard
400000.0,2014-09-15,3,12690,low_standard
400000.0,2014-08-20,3,3090,low_standard
400000.0,2014-08-26,3,9211,low_standard
400000.0,2014-12-04,4,10800,low_standard
400000.0,2015-03-13,3,3757,low_standard
400000.0,2014-09-24,1,13679,low_standard
400000.0,2014-10-14,4,3904,low_standard
400000.0,2014-09-05,6,15600,low_standard
400000.0,2014-07-03,4,7200,low_standard
400000.0,2015-03-24,3,18533,low_standard
400000.0,2014-10-07,3,9680,low_standard
400000.0,2015-02-09,4,8250,low_standard
400000.0,2014-08-19,2,10800,low_standard
400000.0,2014-11-13,6,210830,low_standard
400000.0,2015-02-27,3,1319,low_standard
400000.0,2014-09-16,4,7255,low_standard
400000.0,2014-06-09,4,3692,low_standard
400000.0,2015-03-12,2,6300,low_standard
400000.0,2014-06-02,3,936,low_standard
400000.0,2015-02-13,2,1281,low_standard
400000.0,2014-10-13,4,4875,low_standard
400000.0,2014-10-11,1,60984,low_standard
400000.0,2015-04-28,3,32718,low_standard
400000.0,2014-10-07,3,8064,low_standard
400000.0,2014-11-13,3,8360,low_standard
400000.0,2015-04-23,3,7877,low_standard
400000.0,2014-09-25,4,11026,low_standard
400000.0,2015-02-26,3,9704,low_standard
400000.0,2015-04-29,4,180263,low_standard
400000.0,2015-04-27,3,4000,low_standard
400000.0,2014-10-09,3,7800,low_standard
400000.0,2014-07-21,3,4602,low_standard
400000.0,2014-09-24,3,32109,low_standard
400000.0,2014-09-24,4,204296,low_standard
400000.0,2014-05-05,2,5510,low_standard
400000.0,2014-10-22,3,6682,low_standard
400000.0,2015-02-18,3,5027,low_standard
400000.0,2014-07-15,5,6720,low_standard
400000.0,2015-01-12,3,4473,low_standard
400000.0,2014-12-01,3,214315,low_standard
400000.0,2014-06-03,3,4706,low_standard
400000.0,2014-07-09,3,6875,low_standard
400000.0,2014-12-08,2,5111,low_standard
400000.0,2014-05-02,4,42884,low_standard
400000.0,2014-06-04,3,11305,low_standard
400000.0,2015-03-20,3,9620,low_standard
400000.0,2014-08-14,6,6554,low_standard
400000.0,2014-10-27,3,9900,low_standard
400000.0,2015-04-06,4,9301,low_standard
400000.0,2014-09-11,3,1149,low_standard
400000.0,2014-10-09,3,17800,low_standard
400000.0,2015-02-23,3,5100,low_standard
400000.0,2015-03-16,3,12252,low_standard
400000.0,2014-05-29,4,7200,low_standard
400000.0,2015-04-09,4,12875,low_standard
400000.0,2015-04-07,3,12000,low_standard
400000.0,2014-12-05,3,5750,low_standard
400000.0,2014-06-24,3,23100,low_standard
400000.0,2014-06-20,4,189486,low_standard
400000.0,2014-06-24,3,11413,low_standard
400000.0,2014-12-02,3,9102,low_standard
400000.0,2014-07-17,3,19600,low_standard
400000.0,2014-10-29,2,101529,low_standard
400000.0,2014-10-02,3,4084,low_standard
400000.0,2014-12-03,5,19200,low_standard
400000.0,2014-09-03,3,14258,low_standard
400000.0,2015-03-09,3,5000,low_standard
400000.0,2015-01-23,4,13068,low_standard
400000.0,2014-10-09,4,12792,low_standard
400000.0,2014-10-31,3,7216,low_standard
400000.0,2015-04-28,3,2815,low_standard
400000.0,2014-06-18,3,6150,low_standard
400000.0,2014-08-19,3,11040,low_standard
400000.0,2014-12-12,3,8385,low_standard
400000.0,2015-01-05,6,17112,low_standard
400000.0,2015-01-28,2,1173,low_standard
400000.0,2014-11-04,4,6480,low_standard
400000.0,2014-10-28,2,6200,low_standard
400000.0,2015-03-20,4,5240,low_standard
400000.0,2014-06-17,3,11266,low_standard
400000.0,2014-08-29,4,5988,low_standard
400000.0,2014-06-20,3,10005,low_standard
400000.0,2014-08-05,2,3797,low_standard
400000.0,2014-11-10,3,4100,low_standard
400000.0,2014-05-29,4,3867,low_standard
400000.0,2014-08-22,3,7634,low_standard
400000.0,2015-02-17,3,7537,low_standard
400000.0,2014-07-11,3,3000,low_standard
400000.0,2014-05-29,4,12056,low_standard
400000.0,2014-10-28,3,6658,low_standard
400000.0,2014-08-04,2,7440,low_standard
400000.0,2014-08-22,2,7680,low_standard
400000.0,2015-02-23,2,8120,low_standard
400000.0,2014-12-22,3,14138,low_standard
400000.0,2014-09-22,3,8456,low_standard
400000.0,2014-05-27,2,6120,low_standard
400000.0,2014-07-29,5,7525,low_standard
400000.0,2015-03-18,3,2692,low_standard
400000.0,2014-05-14,2,2130,low_standard
400000.0,2014-09-22,4,113691,low_standard
400000.0,2015-04-23,2,3916,low_standard
400000.0,2014-06-25,3,7508,low_standard
400000.0,2014-10-10,2,5010,low_standard
400200.0,2015-03-26,4,30250,low_standard
400375.0,2014-12-01,4,7680,low_standard
400800.0,2015-03-04,4,5750,low_standard
400950.0,2014-09-24,2,6250,low_standard
400950.0,2014-11-25,4,4554,low_standard
401000.0,2015-03-18,3,1333,low_standard
401000.0,2014-10-31,2,8100,low_standard
401000.0,2015-02-26,2,2625,low_standard
401000.0,2014-07-01,3,11172,low_standard
401000.0,2014-06-19,4,5753,low_standard
401000.0,2015-03-04,4,12523,low_standard
401000.0,2014-09-22,3,2839,low_standard
401000.0,2014-08-27,3,1977,low_standard
401000.0,2014-10-06,3,6867,low_standard
401000.0,2014-09-26,3,8321,low_standard
401000.0,2014-12-01,3,9505,low_standard
401000.0,2014-08-08,2,8220,low_standard
401500.0,2014-08-26,3,1114,low_standard
401500.0,2014-08-12,4,94525,low_standard
401500.0,2014-09-07,4,8400,low_standard
401750.0,2015-04-21,2,1236,low_standard
402000.0,2015-04-15,4,7311,low_standard
402000.0,2014-06-12,3,1666,low_standard
402000.0,2014-06-29,4,15540,low_standard
402000.0,2014-08-01,4,5481,low_standard
402000.0,2014-09-23,3,12205,low_standard
402000.0,2014-08-29,3,3425,low_standard
402000.0,2014-05-23,3,1827,low_standard
402000.0,2014-12-12,5,7620,low_standard
402000.0,2014-06-25,4,3672,low_standard
402000.0,2015-04-02,3,6825,low_standard
402000.0,2014-05-29,2,1173,low_standard
402000.0,2014-10-09,2,5100,low_standard
402000.0,2014-09-08,4,9176,low_standard
402000.0,2014-08-25,3,6127,low_standard
402000.0,2014-11-23,3,7704,low_standard
402000.0,2014-05-08,3,8000,low_standard
402000.0,2014-06-26,2,2475,low_standard
402000.0,2014-06-17,3,7375,low_standard
402000.0,2015-05-04,2,5600,low_standard
402000.0,2014-08-05,5,7200,low_standard
402000.0,2014-06-06,3,9994,low_standard
